country,year,pct_spending,trend,nr,govexp,fr,fr1,fr2,er,er1,er2,rr,bbr,bbr1,bbr2,bbr_d,dr,er_nat_basis,er_nat_2lvls,rr_nat_basis,bbr_nat_basis,bbr_nat_2lvls,dr_nat_basis,er_sup_basis,rr_sup_basis,bbr_sup_basis,dr_sup_basis,er_nat_mn,rr_nat_mn,bbr_nat_mn,dr_nat_mn,er_sup_mn,rr_sup_mn,bbr_sup_mn,dr_sup_mn,er_nat_enf,rr_nat_enf,bbr_nat_enf,dr_nat_enf,er_sup_enf,rr_sup_enf,bbr_sup_enf,dr_sup_enf,ceil,ind,ind_mn,frl,reg_gk,ref_gk,gk,debt_ratio,def_ratio,ratio65,five,bailout,gdp,pop,debt,ln_govexp,govexp_growth,ln_gdp,gdp_growth,ln_pop,pop_growth,ln_debt,debt_growth,consultation,inpatient_discharge,inpatient_discharge_mil,length,curative_discharge_mil,occupancy_rate,mand,mand_us,admin,pub_priv_rat,prev,inpat_outpat_rat,LTC,gov_left,CT inpatient,CT outpatient,MRI inpatient,MRI outpatient,Hospital employment-to-bed ratio (FTE),total hospital beds,net disposable income (USD 2010),Out of pocket expenses as % of GDP,Health system,inpat,outpat,HOSPITAL_EXP
Iceland,1998,6.79,6.853652058,14,539.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.614,-0.648734646,11.5,0,0,8609949999,273794,3755143593,6.291013241,0.135094166,22.87618446,0.063163757,12.52013111,0.010570526,22.04639244,-0.110122681,5.1,,,,,,0,0,14.7,0.201027455,12.97,0.774039099,92.11,0,,,,,,,8004.7578,1.708,0,1225.098,357.636,
Iceland,1999,7.217,6.895017353,14,597.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.105,0.821356626,11.5,0,0,8968395683,277184,3507091132,6.393088818,0.102075577,22.91697311,0.040788651,12.53243637,0.01230526,21.97805214,-0.068340302,5.6,57421,20701.2,5.4,19761.3,,0,0,17.8,0.189001856,16.64,0.777990475,101.91,0,,,,,,,8288.0926,1.682,0,1404.57,400.812,
Iceland,2000,7.259,6.936382647,14,630.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37.557,1.233909185,11.5,0,0,9392032998,281154,3527365833,6.447147369,0.054058552,22.96312714,0.046154022,12.54665756,0.014221191,21.98381805,0.005765915,5.8,51137,18184.6,6.1,17116.4,,0,0,18.3,0.194270586,14.97,0.751592842,111.14,0,14.22,7.11,3.56,7.11,,,8472.2918,1.75,0,1341.016,443.216,
Iceland,2001,7.152,6.977747942,14,645.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.806,-0.976250745,11.5,0,0,9745416672,285054,4171623061,6.469405174,0.022257805,23.00006294,0.036935806,12.56043434,0.013776779,22.15157127,0.16775322,5.9,50908,17864.3,5.7,17195.1,,0,0,17.1,0.194737305,14.86,0.74824156,113.35,0,10.53,7.02,7.02,7.02,,,8762.7389,1.729,0,1359.944,457.576,
Iceland,2002,7.808,7.019113237,14,708.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39.646,-2.808513121,11.6,0,0,9789605492,287559,3881186993,6.563432217,0.094027042,23.00458717,0.004524231,12.56918335,0.008749008,22.07940674,-0.072164536,6.1,52243,18170.2,5.3,17557.7,,0,0,24.3,0.185665167,15.57,0.752500351,142,0,13.91,6.96,6.96,10.43,,,9238.227,1.78,0,1432.033,471,
Iceland,2003,8.228,7.060478532,14,764.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38.451,-3.130003704,11.7,0,0,10058010765,289272,3867405719,6.639091015,0.075658798,23.03163528,0.027048111,12.57512283,0.005939484,22.07584953,-0.003557205,6.2,48845,16871,5.6,15995.1,,0,0,22.6,0.183340556,49.77,0.661177732,186.02,0,13.82,6.91,6.91,10.36,,,9166.9112,1.71,0,1021.511,523.476,430.434
Iceland,2004,7.76,7.101843826,14,779.8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,33.044,-0.325791267,11.7,0,0,10884816798,292587,3596778863,6.65903759,0.019946575,23.11063385,0.078998566,12.58651733,0.011394501,22.00330544,-0.072544098,6.3,49666,17004.8,5.3,16387.5,,0,0,19.4,0.187903656,52.47,0.636266059,198.47,0,10.27,6.85,10.27,10.27,,,9601.5815,1.666,0,973.349,556.434,420.035
Iceland,2005,7.497,7.143209121,14,795.4,1,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24.57,4.462772775,11.7,0,0,11533586919,295864,2833802306,6.678844929,0.019807339,23.16852951,0.05789566,12.5976553,0.011137962,21.76488495,-0.238420486,6.5,51015,17192.4,5.4,16457.4,,0,0,21.6,0.186359175,55.8,0.633445201,214.15,0,13.48,10.11,10.11,10.11,,,10168.9889,1.589,0,981.676,568.065,435.221
Iceland,2006,7.31,7.184574416,14,810.9,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,29.3,5.866036265,11.5,0,0,12018740815,304334,3521491059,6.698144913,0.019299984,23.20973206,0.041202545,12.6258812,0.028225899,21.98215103,0.217266083,6.3,48781,16058,5.5,15430.9,,0,0,19,0.180461811,54.55,0.599398958,220.99,0,16.46,9.88,9.88,9.88,,,10236.0458,1.481,0,889.96,594.794,441.405
Iceland,2007,7.196,7.225939711,14,872.6,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,27.335,4.917265467,11.4,0,0,13159665160,311396,3597194471,6.771477222,0.07333231,23.30042267,0.090690613,12.64882088,0.022939682,22.00341988,0.021268845,6.5,45302,14539.9,5.9,14277.4,,0,0,22.9,0.174862921,60.74,0.597489026,225.48,30.4,22.47,9.63,9.63,9.63,3.9,1283,11211.6073,1.399,0,940.002,633.252,468.479
Iceland,2008,7.199,7.267305006,14,891.4,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,67.559,-13.12494098,11.5,0,0,13354266020,319355,9022008580,6.792793274,0.021316051,23.31510162,0.014678955,12.67405891,0.025238037,22.92293358,0.919513702,6.4,46633,14691.7,5.8,14377.9,,0,0,21.7,0.174034965,58.02,0.617221274,223.53,50,22.05,9.45,9.45,9.45,4.06,1241,8643.3163,1.391,0,981.854,608.911,467.846
Iceland,2009,7.426,7.3086703,14,874.4,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.868,-9.703523646,11.7,0,1,12729126908,319246,10548372886,6.773538113,-0.019255161,23.26715851,-0.047943115,12.6737175,-0.000341415,23.07923698,0.156303406,6.4,45598,14316.5,5.8,14039.2,,0,0,22.1,0.180183117,52.21,0.613653601,206.14,79.6,25.12,9.42,12.56,9.42,4.12,1178,7735.8863,1.506,0,950.674,598.529,426.922
Iceland,2010,7.084,7.350035595,14,804.2,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.265,-9.774681556,12,0,1,12272328166,318006,10832170456,6.689847946,-0.083690166,23.23061371,-0.0365448,12.66982555,-0.003891945,23.10578537,0.026548386,6.1,43210,13586.3,5.6,13385.7,,0,0,23.4,0.19572248,50.18,0.595709076,193.01,88.9,28.3,9.43,12.58,9.43,4.14,1140,7945.0069,1.602,0,871.436,591.419,372.038
Iceland,2011,6.961,7.39140089,14,808.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95.126,-5.588818511,12.3,0,1,12516308211,319013.5,11906263348,6.695675373,0.005827427,23.25029755,0.019683838,12.67298889,0.003163338,23.20033073,0.094545364,6.1,41315,12951,5.6,12690.2,,0,0,21.4,0.194466581,82.01,0.596468079,217.5,100,28.21,12.54,9.4,12.54,4.45,1050,8578.7161,1.554,0,836.729,566.077,375.947
Iceland,2012,7.003,7.432766185,14,824.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92.703,-3.743232009,12.6,0,0,12664373954,,11740254587,6.71453476,0.018859386,23.26205826,0.011760712,,,23.18628883,-0.014041901,5.9,40882,12746.9,5.8,12481.6,,0,0,17,0.194204319,83.81,0.580060536,216.96,100,28.06,12.47,9.35,12.47,4.43,1041,8931.1212,1.559,0,839.394,607.686,374.77
Iceland,2013,7.021,7.474131479,14,861.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.283,-1.852235588,12.9,0,0,13157773418,,11221343904,6.75879097,0.04425621,23.30027771,0.038219452,,,23.14108276,-0.04520607,6,40019,12360.7,5.9,12088.6,,0,0,18.1,0.192692054,88.77,0.584538818,233.77,38.9,27.8,12.35,9.27,12.35,4.46,1038,10299.6068,1.548,0,880.416,625.756,390.265
Iceland,2014,7.119,7.515496774,14,885.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.542,-0.06118808,13.1,0,0,13398122579,,11059078339,6.786603928,0.027812958,23.31838036,0.018102646,,,23.12651825,-0.014564514,5.9,39321,12010.4,6.1,11732.5,,0,0,15.5,0.189598047,84.6,0.593681511,240,0,27.49,12.22,9.16,12.22,4.58,1032,10699.4487,1.535,0,919.656,629.417,406.621
Ireland,1985,5.229,3.790255914,15,2769.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,10.8,0,0,,3540000,,7.92634964,,,,15.07963753,,,,,570628,16128.2,8.4,15939.7,75.9,0,0,120.5,0.234759983,,0.850717774,,23.5,,,,,,29030,,1.052,1,434.915,76.318,
Ireland,1986,5.088,3.908102633,15,2683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,11,0,0,,3540600,,7.89469099,-0.031658649,,,15.07980633,0.0001688,,,,566105,15993.1,8.4,15776,75.7,0,0,114.2,0.245146488,,0.845673885,,23.5,,,,,,28042,,1.065,1,413.384,75.438,
Ireland,1987,4.747,4.025949351,15,2619.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,10.9,0,0,,3546500,,7.870891571,-0.023799419,,,15.08147144,0.001665115,,,,512004,14463.1,8.3,14281.7,77.6,0,0,113.1,0.263461849,,0.844240851,,4.4,,,,,,32334,,1.012,1,408.22,75.315,
Ireland,1988,4.432,4.14379607,15,2573.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,11.1,0,0,,3530700,,7.853022099,-0.017869473,,,15.07700634,-0.004465103,,,,491474,13942.7,8.1,13728.1,81.5,0,0,114.4,0.277481479,,0.838961034,,0,,,,,,29646,,0.995,1,400.744,76.923,
Ireland,1989,4.257,4.261642788,15,2615.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,11.3,0,0,,3509500,,7.869248867,0.016226768,,,15.07098389,-0.006022453,,,,507048,14441.7,7.9,14205.9,83.6,0,0,111.3,0.26064823,,0.833332646,,0,,,,,,28905,,0.968,1,404.283,80.857,
Ireland,1990,4.105,4.379489507,15,2735.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,11.4,0,0,72002304583,3505800,,7.914142609,0.044893742,24.99996376,,15.06992912,-0.001054764,,,,524737,14932.9,7.9,14615.5,84.5,0,0,118.3,0.268175609,,0.843085569,,0,,,,,0.99,28199,,0.968,1,474.959,88.399,
Ireland,1991,4.464,4.497336225,15,3032.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,,,11.4,0,0,73391689521,3525700,,8.017175674,0.103033066,25.0190773,0.019113541,15.07558918,0.005660057,,,,520571,14729.4,7.8,14400,82.8,0,0,128.4,0.263356667,,0.84966992,,0,,,,,1.01,28090,,1.032,1,522.807,92.499,
Ireland,1992,4.698,4.615182944,15,3298.2,1,0,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,11.4,0,0,75845374973,3554500,,8.101132393,0.083956718,25.0519619,0.032884598,15.08372498,0.008135796,,,,521311,14650,8,14287.8,83.3,0,0,139,0.256773454,,0.842417718,,0,,,,,1.07,27096,,1.039,1,562.639,105.247,
Ireland,1993,4.764,4.733029663,15,3434.8,1,1,0,0,0,0,0,1,1,0,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,11.4,0,0,77887594496,3574100,,8.141714096,0.040581703,25.07853317,0.026571274,15.08922386,0.005498886,,,,533150,14908,7.9,14536.2,83.7,0,0,125.4,0.252187334,,0.839320015,,38.8,,,,,1.15,25868,,1.009,1,585.513,112.091,
Ireland,1994,4.672,4.850876381,15,3562.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,,,11.4,0,0,82370669690,3585900,,8.178217888,0.036503792,25.13449478,0.055961609,15.09251976,0.003295898,,,,533151,14849.4,7.7,14504.3,83,0,0,128.2,0.254700774,,0.833109846,,40.3,,,,,1.22,25353,,0.982,1,597.064,119.605,
Ireland,1995,4.522,4.9687231,15,3779.7,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,78.549,-2.142456087,11.4,0,0,90306607867,3601300,70934937413,8.237400055,0.059182167,25.22647667,0.091981888,15.09680557,0.004285812,24.98502922,,,539001,14935.6,7.6,14588.8,82.5,0,0,131.9,0.258876667,,0.828222343,,46.7,,,,,1.25,25168,77297.1727,0.988,1,619.642,128.517,
Ireland,1996,4.357,5.086569818,15,3974.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,69.879,-0.256018077,11.4,0,0,99068153123,3626100,69227834721,8.287578583,0.050178528,25.31907463,0.092597961,15.10366821,0.00686264,24.96066856,-0.024360657,,547449,15050.1,7.5,14724.9,82.3,0,0,135,0.264770098,,,,46.7,,,,,1.28,24622,82743.7018,0.986,1,..,..,
Ireland,1997,4.361,5.204416537,15,4405.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,61.608,1.325883444,11.3,0,0,1.10E+11,3664300,67913483972,8.390563965,0.102985382,25.42587852,0.106803894,15.11414814,0.010479927,24.94149971,-0.019168854,,545820,14855.6,7.6,14302.4,84.5,0,0,149.2,0.253993376,,,,22.5,,,,,1.34,24092,90884.4644,0.946,1,..,..,
Ireland,1998,4.234,5.322263255,15,4648.6,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,52.983,2.026713182,11.3,0,0,1.20E+11,3703100,63623570084,8.444321632,0.053757668,25.51144981,0.085571289,15.12468052,0.010532379,24.87624931,-0.065250397,,547389,14743.7,7.6,14196.1,85.5,0,0,157.8,0.248691998,,,,0,,,,,1.38,23735,98709.1791,0.866,1,..,..,
Ireland,1999,4.216,5.440109974,15,5096.6,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,46.652,2.417720828,11.2,0,0,1.33E+11,3741600,62033156229,8.536329269,0.092007637,25.61338997,0.101940155,15.13502407,0.010343552,24.85093498,-0.025314331,,541484,14421.2,7.6,13886.2,84.3,0,0,164.7,0.245172381,,,,0,,,,,1.46,23447,104776.2616,0.889,1,..,..,
Ireland,2000,4.577,5.557956693,15,5571.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,36.078,4.867774745,11.1,0,0,1.47E+11,3789500,52876989985,8.625366211,0.089036942,25.71072197,0.097332001,15.14774418,0.012720108,24.69123459,-0.159700394,,561529,14757,7.4,14226.1,84.5,0,0,182.6,0.224855333,,,,0,,,,,1.6,23334,115102.6255,0.716,1,..,..,
Ireland,2001,5.02,5.675803411,15,6442.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,33.246,0.970332619,11.1,0,0,1.55E+11,3847200,51587579799,8.770733833,0.145367622,25.76778221,0.057060242,15.1628561,0.015111923,24.66654587,-0.024688721,,570147,14746.8,7.5,14290.2,86.2,0,0,199.7,0.215613738,,,,0,,,,,1.83,22658,118884.4894,0.681,1,..,223.383,4404.286
Ireland,2002,5.273,5.79365013,15,7126.6,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,30.556,-0.32039909,11,0,0,1.64E+11,3917200,50232781018,8.871589661,0.100855827,25.82554245,0.057760239,15.18088722,0.01803112,24.63993454,-0.026611328,,567078,14422.3,7.6,14013.2,84.6,0,0,202.2,0.21008777,,,,0,,,,,1.93,22732,123304.5925,0.699,1,..,..,4334.197
Ireland,2003,5.52,5.911496848,15,7638.2,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,29.878,0.422899269,11,0,0,1.71E+11,3979900,51010676191,8.940917015,0.069327354,25.86334801,0.037805557,15.19676685,0.015879631,24.65530014,0.015365601,,576856,14434,7.6,14052.8,85.2,0,0,241.5,0.212368239,,,,0,,,,,1.96,22668,129456.1099,0.922,1,..,..,4414.018
Ireland,2004,5.702,6.029343567,15,8237.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,28.209,1.332600505,11,0,0,1.78E+11,4045200,50297040424,9.016440392,0.075523376,25.9067421,0.043394089,15.21304131,0.016274452,24.64121246,-0.014087677,,585416,14382.8,8,13983.8,85.4,0,0,,0.210835457,,,,0,,,,,2,22961,133311.7972,0.883,1,..,..,
Ireland,2005,6.031,6.147190286,15,8772.4,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,26.109,1.610217549,11,0,0,1.90E+11,4133800,49510850562,9.07936573,0.062925339,25.96834755,0.061605453,15.23470783,0.021666527,24.62545776,-0.0157547,,588010,14135.2,8,13753.8,85.5,0,0,,0.211321449,,,,0,,,,,2.11,22711,140499.5005,1.036,1,..,..,
Ireland,2006,5.845,6.265037004,15,9265.8,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,23.627,2.811338677,10.8,0,0,2.02E+11,4232900,47636983184,9.134085655,0.054719925,26.02965546,0.061307907,15.25839806,0.023690224,24.58687592,-0.038581848,,605836,14176.3,7.7,13805,86.7,0,0,,0.221746681,,,,0,,,,,2.22,22472,147157.0904,1.046,1,..,..,
Ireland,2007,6.179,6.382883723,15,10069.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,23.926,0.273493975,10.7,0,0,2.13E+11,4375800,50909263817,9.217306137,0.083220482,26.08351517,0.053859711,15.29160023,0.033202171,24.65331078,0.06643486,3.3,624576,14198.3,7.4,13840,87.1,0,0,,0.207666085,,,,7.3,,,,,2.34,22421,152515.3167,0.902,1,..,..,
Ireland,2008,7.223,6.500730441,15,11267.6,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,42.445,-6.984170831,10.7,0,0,2.08E+11,4485100,88316601963,9.329686165,0.112380028,26.06115532,-0.022359848,15.31627178,0.024671555,25.20419312,0.550882339,,613433,13663.6,7.7,13299.9,88.8,0,0,,0.206785291,,,,13.3,,,,,2.37,21789,145495.4332,1.08,1,..,..,
Ireland,2009,8.101,6.61857716,15,11358.3,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,61.775,-13.8352101,10.9,0,0,1.96E+11,4533400,1.21E+11,9.337703705,0.00801754,26.00289154,-0.058263779,15.3269825,0.010710716,25.52121925,0.317026138,,608577,13418.4,6.7,13043.4,89.2,0,0,,0.229282919,,,,13.3,,,8.38,3.31,3.98,12813,131948.9536,1.335,1,..,..,
Ireland,2010,8.03,6.736423878,15,9917.9,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,86.801,-32.30443398,11.2,0,0,1.97E+11,4554800,1.71E+11,9.202096939,-0.135606766,26.00667191,0.003780365,15.33169174,0.004709244,25.86511993,0.343900681,3.8,601521,13190.8,6.6,12841,91.4,0,0,,0.238222456,,,,13.3,,,8.99,3.29,4.01,12434,134105.9036,1.454,1,..,..,
Ireland,2011,7.549,6.854270597,15,9477.6,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,109.304,-12.55684273,11.5,0,1,2.02E+11,4574900,2.21E+11,9.156686783,-0.045410156,26.0322361,0.025564194,15.33609581,0.004404068,26.12119865,0.25607872,,601733,13147.5,6.4,12827.2,91.9,0,0,,0.240176466,,,,28.1,,,9.83,3.28,4.1,12008,132591.6385,1.199,1,..,..,4768.022
Ireland,2012,7.63,6.972117316,15,9574.5,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,120.242,-8.015593317,11.9,0,1,2.02E+11,4585400,2.43E+11,9.166858673,0.01017189,26.03371048,0.00147438,15.33838749,0.002291679,26.2180481,0.096849442,,616206,13434,6.2,13291.5,92.6,0,0,,0.241607753,,,,33.3,,,9.81,2.62,4.13,11692,132758.7533,1.144,1,..,..,4628.907
Ireland,2013,7.275,7.089964034,15,,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,119.995,-5.679995607,12.2,0,1,2.05E+11,4593100,2.46E+11,,,26.04801941,0.014308929,15.34006596,0.001678467,26.230299,0.0122509,,649105,14116.2,6,13956,93.8,0,0,170.5,0.301717403,124.69,0.53567328,3560.05,33.3,,,9.79,3.48,4.05,11837,140397.3607,1.558,1,709.15,614.698,4609.165
Ireland,2014,6.87,7.207810753,15,,1,1,1,0,0,0,0,1,1,1,2,2,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,107.55,-3.806059288,12.6,0,0,2.16E+11,4609600,2.32E+11,,,26.09886742,0.050848007,15.34365177,0.003585815,26.17165375,-0.058645248,,655747,14202.2,6,14048.7,93.3,0,0,178.1,0.306989211,125.87,0.557584866,3706.31,33.3,,,10.61,2.82,4.15,11989,151230.2354,1.528,1,750.202,595.247,4634.943
Israel,1985,,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.8,0,0,,4233000,,,,,,15.2584219,,,,,,,,,,0,0,,,,,,,,,,,,,67065.1184,,4,..,..,
Israel,1986,,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.9,0,0,,4298800,,,,,,15.27384663,0.015424728,,,,,,,,,0,0,,,,,,,,,,,,,69370.1374,,4,..,..,
Israel,1987,,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.9,0,0,,4368900,,,,,,15.2900219,0.01617527,,,,,,,,,0,0,,,,,,,,,,,,,71756.6918,,4,..,..,
Israel,1988,,,16,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,8.9,0,0,,4441700,,,,,,15.30654812,0.016526222,,,,,,,,,0,0,,,,,,,,,,,,22005,75093.4072,,4,..,..,
